Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Mail-in_ballots,Mail-in_votes,Mail-in_under_votes,Mail-in_over_votes,Absentee_ballots,Absentee_votes,Absentee_under_votes,Absentee_over_votes,Provisional_ballots,Provisional_votes,Provisional_under_votes,Provisional_over_votes
Upper Providence Trappe,,1,0,400,400,4016,0.86,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,3459,1668,65,0,1840,1226,34,0,1594,426,31,0,0,0,0,0,25,16,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,3459,111,65,0,1840,61,34,0,1594,50,31,0,0,0,0,0,25,0,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,3459,30,65,0,1840,14,34,0,1594,16,31,0,0,0,0,0,25,0,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,3459,1668,56,0,1840,559,25,0,1594,1100,31,0,0,0,0,0,25,9,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,3459,1645,56,0,1840,1212,25,0,1594,417,31,0,0,0,0,0,25,16,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,3459,60,56,0,1840,31,25,0,1594,29,31,0,0,0,0,0,25,0,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,3459,30,56,0,1840,13,25,0,1594,17,31,0,0,0,0,0,25,0,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,3459,1718,43,0,1840,550,23,0,1594,1159,20,0,0,0,0,0,25,9,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,3459,1694,43,0,1840,1267,23,0,1594,411,20,0,0,0,0,0,25,16,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,3459,1710,57,0,1840,554,28,0,1594,1147,29,0,0,0,0,0,25,9,0,0
Upper Providence Trappe,,1,0,400,400,4016,0.86,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,3459,1689,57,0,1840,1258,28,0,1594,415,29,0,0,0,0,0,25,16,0,0
Upper Salford,,1,0,401,401,2389,0.87,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,2090,902,7,2,1357,370,6,1,725,529,1,1,0,0,0,0,8,3,0,0
Upper Salford,,1,0,401,401,2389,0.87,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,2090,1148,7,2,1357,957,6,1,725,187,1,1,0,0,0,0,8,4,0,0
Upper Salford,,1,0,401,401,2389,0.87,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,2090,27,7,2,1357,20,6,1,725,6,1,1,0,0,0,0,8,1,0,0
Upper Salford,,1,0,401,401,2389,0.87,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,2090,827,30,0,1357,344,16,0,725,480,14,0,0,0,0,0,8,3,0,0
Upper Salford,,1,0,401,401,2389,0.87,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,2090,1171,30,0,1357,961,16,0,725,205,14,0,0,0,0,0,8,5,0,0
Upper Salford,,1,0,401,401,2389,0.87,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,2090,35,30,0,1357,22,16,0,725,13,14,0,0,0,0,0,8,0,0,0
Upper Salford,,1,0,401,401,2389,0.87,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,2090,26,30,0,1357,14,16,0,725,12,14,0,0,0,0,0,8,0,0,0
Upper Salford,,1,0,401,401,2389,0.87,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,2090,764,46,0,1357,307,26,0,725,454,20,0,0,0,0,0,8,3,0,0
Upper Salford,,1,0,401,401,2389,0.87,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,2090,1187,46,0,1357,959,26,0,725,223,20,0,0,0,0,0,8,5,0,0
Upper Salford,,1,0,401,401,2389,0.87,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,2090,64,46,0,1357,48,26,0,725,16,20,0,0,0,0,0,8,0,0,0
Upper Salford,,1,0,401,401,2389,0.87,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,2090,28,46,0,1357,17,26,0,725,11,20,0,0,0,0,0,8,0,0,0
Upper Salford,,1,0,401,401,2389,0.87,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,2090,796,39,0,1357,325,24,0,725,468,15,0,0,0,0,0,8,3,0,0
Upper Salford,,1,0,401,401,2389,0.87,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,2090,1175,39,0,1357,953,24,0,725,217,15,0,0,0,0,0,8,5,0,0
Upper Salford,,1,0,401,401,2389,0.87,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,2090,48,39,0,1357,37,24,0,725,11,15,0,0,0,0,0,8,0,0,0
Upper Salford,,1,0,401,401,2389,0.87,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,2090,31,39,0,1357,18,24,0,725,13,15,0,0,0,0,0,8,0,0,0
Upper Salford,,1,0,401,401,2389,0.87,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,2090,838,33,0,1357,334,24,0,725,501,9,0,0,0,0,0,8,3,0,0
Upper Salford,,1,0,401,401,2389,0.87,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,2090,1219,33,0,1357,999,24,0,725,215,9,0,0,0,0,0,8,5,0,0
Upper Salford,,1,0,401,401,2389,0.87,16,16,Representative in the General Assembly 147th District,,1,53,JILL DENNIN,C,52,DEM,2090,777,35,0,1357,316,20,0,725,458,15,0,0,0,0,0,8,3,0,0
Upper Salford,,1,0,401,401,2389,0.87,16,16,Representative in the General Assembly 147th District,,1,54,TRACY PENNYCUICK,C,53,REP,2090,1208,35,0,1357,982,20,0,725,221,15,0,0,0,0,0,8,5,0,0
Upper Salford,,1,0,401,401,2389,0.87,16,16,Representative in the General Assembly 147th District,,1,55,JARED MARTIN,C,54,LIB,2090,69,35,0,1357,38,20,0,725,31,15,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1758,1004,1,0,933,369,0,0,817,633,1,0,0,0,0,0,8,2,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1758,737,1,0,933,556,0,0,817,175,1,0,0,0,0,0,8,6,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1758,11,1,0,933,7,0,0,817,4,1,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1758,991,20,1,933,372,10,1,817,617,10,0,0,0,0,0,8,2,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1758,712,20,1,933,532,10,1,817,174,10,0,0,0,0,0,8,6,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1758,23,20,1,933,14,10,1,817,9,10,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1758,11,20,1,933,4,10,1,817,7,10,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1758,907,27,0,933,319,17,0,817,587,10,0,0,0,0,0,8,1,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1758,770,27,0,933,560,17,0,817,203,10,0,0,0,0,0,8,7,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1758,40,27,0,933,29,17,0,817,11,10,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1758,13,27,0,933,8,17,0,817,5,10,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1758,950,24,0,933,346,14,0,817,603,10,0,0,0,0,0,8,1,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1758,750,24,0,933,551,14,0,817,192,10,0,0,0,0,0,8,7,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1758,19,24,0,933,15,14,0,817,4,10,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1758,15,24,0,933,7,14,0,817,8,10,0,0,0,0,0,8,0,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1758,971,22,0,933,346,12,0,817,624,10,0,0,0,0,0,8,1,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1758,765,22,0,933,575,12,0,817,183,10,0,0,0,0,0,8,7,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,1758,955,27,0,933,343,15,0,817,611,12,0,0,0,0,0,8,1,0,0
West Norriton 1-1,,1,0,402,402,1998,0.88,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,1758,776,27,0,933,575,15,0,817,194,12,0,0,0,0,0,8,7,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,828,500,1,1,447,187,0,0,381,313,1,1,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,828,320,1,1,447,260,0,0,381,60,1,1,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,828,5,1,1,447,0,0,0,381,5,1,1,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,828,506,12,0,447,189,8,0,381,317,4,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,828,299,12,0,447,243,8,0,381,56,4,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,828,7,12,0,447,4,8,0,381,3,4,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,828,3,12,0,447,2,8,0,381,1,4,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,828,446,19,0,447,156,11,0,381,290,8,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,828,335,19,0,447,259,11,0,381,76,8,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,828,21,19,0,447,16,11,0,381,5,8,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,828,6,19,0,447,4,11,0,381,2,8,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,828,473,16,0,447,173,9,0,381,300,7,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,828,324,16,0,447,254,9,0,381,70,7,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,828,11,16,0,447,8,9,0,381,3,7,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,828,3,16,0,447,2,9,0,381,1,7,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,828,466,10,0,447,169,8,0,381,297,2,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,828,351,10,0,447,269,8,0,381,82,2,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,828,474,14,0,447,166,10,0,381,308,4,0,0,0,0,0,0,0,0,0
West Norriton 1-2,,1,0,403,403,963,0.86,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,828,340,14,0,447,271,10,0,381,69,4,0,0,0,0,0,0,0,0,0
West Norriton 2-1,,1,0,404,404,1420,0.85,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1204,721,2,0,694,300,1,0,501,416,1,0,0,0,0,0,9,5,0,0
West Norriton 2-1,,1,0,404,404,1420,0.85,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1204,465,2,0,694,382,1,0,501,79,1,0,0,0,0,0,9,4,0,0
West Norriton 2-1,,1,0,404,404,1420,0.85,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1204,13,2,0,694,9,1,0,501,4,1,0,0,0,0,0,9,0,0,0
West Norriton 2-1,,1,0,404,404,1420,0.85,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1204,712,19,0,694,308,4,0,501,400,13,0,0,0,0,0,9,4,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1204,427,19,0,694,352,4,0,501,73,13,0,0,0,0,0,9,2,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1204,31,19,0,694,21,4,0,501,9,13,0,0,0,0,0,9,1,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1204,14,19,0,694,8,4,0,501,6,13,0,0,0,0,0,9,0,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1204,644,25,0,694,265,8,0,501,375,15,0,0,0,0,0,9,4,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1204,464,25,0,694,370,8,0,501,92,15,0,0,0,0,0,9,2,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1204,44,25,0,694,34,8,0,501,9,15,0,0,0,0,0,9,1,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1204,27,25,0,694,17,8,0,501,10,15,0,0,0,0,0,9,0,2,0
West Norriton 2-1,,1,0,404,404,1420,0.85,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1204,665,24,0,694,269,10,0,501,391,13,0,0,0,0,0,9,5,1,0
West Norriton 2-1,,1,0,404,404,1420,0.85,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1204,469,24,0,694,380,10,0,501,86,13,0,0,0,0,0,9,3,1,0
West Norriton 2-1,,1,0,404,404,1420,0.85,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1204,31,24,0,694,24,10,0,501,7,13,0,0,0,0,0,9,0,1,0
West Norriton 2-1,,1,0,404,404,1420,0.85,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1204,12,24,0,694,8,10,0,501,4,13,0,0,0,0,0,9,0,1,0
West Norriton 2-1,,1,0,404,404,1420,0.85,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1204,696,18,0,694,287,9,0,501,405,8,0,0,0,0,0,9,4,1,0
West Norriton 2-1,,1,0,404,404,1420,0.85,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1204,489,18,0,694,398,9,0,501,87,8,0,0,0,0,0,9,4,1,0
West Norriton 2-1,,1,0,404,404,1420,0.85,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,1204,692,24,0,694,286,9,0,501,404,12,0,0,0,0,0,9,2,3,0
West Norriton 2-1,,1,0,404,404,1420,0.85,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,1204,487,24,0,694,399,9,0,501,84,12,0,0,0,0,0,9,4,3,0
West Norriton 2-2,,1,0,405,405,1010,0.81,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,818,513,2,2,459,221,2,0,351,286,0,2,0,0,0,0,8,6,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,818,291,2,2,459,229,2,0,351,60,0,2,0,0,0,0,8,2,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,818,8,2,2,459,5,2,0,351,3,0,2,0,0,0,0,8,0,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,817,514,15,0,459,228,12,0,350,280,3,0,0,0,0,0,8,6,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,817,260,15,0,459,203,12,0,350,56,3,0,0,0,0,0,8,1,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,817,15,15,0,459,9,12,0,350,6,3,0,0,0,0,0,8,0,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,817,13,15,0,459,7,12,0,350,5,3,0,0,0,0,0,8,1,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,817,463,22,0,459,200,16,0,350,259,4,0,0,0,0,0,8,4,2,0
West Norriton 2-2,,1,0,405,405,1010,0.81,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,817,284,22,0,459,214,16,0,350,69,4,0,0,0,0,0,8,1,2,0
West Norriton 2-2,,1,0,405,405,1010,0.81,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,817,33,22,0,459,19,16,0,350,14,4,0,0,0,0,0,8,0,2,0
West Norriton 2-2,,1,0,405,405,1010,0.81,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,817,14,22,0,459,9,16,0,350,4,4,0,0,0,0,0,8,1,2,0
West Norriton 2-2,,1,0,405,405,1010,0.81,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,817,491,21,0,459,216,17,0,350,270,3,0,0,0,0,0,8,5,1,0
West Norriton 2-2,,1,0,405,405,1010,0.81,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,817,268,21,0,459,203,17,0,350,64,3,0,0,0,0,0,8,1,1,0
West Norriton 2-2,,1,0,405,405,1010,0.81,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,817,19,21,0,459,14,17,0,350,5,3,0,0,0,0,0,8,0,1,0
West Norriton 2-2,,1,0,405,405,1010,0.81,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,817,18,21,0,459,9,17,0,350,8,3,0,0,0,0,0,8,1,1,0
West Norriton 2-2,,1,0,405,405,1010,0.81,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,818,496,18,0,459,217,15,0,351,274,3,0,0,0,0,0,8,5,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,818,303,18,0,459,227,15,0,351,73,3,0,0,0,0,0,8,3,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,18,18,Representative in the General Assembly 149th District,,1,60,TIM BRIGGS,C,59,DEM,817,513,23,0,459,228,19,0,350,279,4,0,0,0,0,0,8,6,0,0
West Norriton 2-2,,1,0,405,405,1010,0.81,18,18,Representative in the General Assembly 149th District,,1,61,WILLIAM MICHAEL,C,60,REP,817,279,23,0,459,210,19,0,350,67,4,0,0,0,0,0,8,2,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1976,1323,3,0,905,443,0,0,1055,871,3,0,0,0,0,0,16,9,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1976,616,3,0,905,444,0,0,1055,165,3,0,0,0,0,0,16,7,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1976,23,3,0,905,15,0,0,1055,8,3,0,0,0,0,0,16,0,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1976,1272,29,0,905,424,15,0,1055,839,14,0,0,0,0,0,16,9,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1976,606,29,0,905,429,15,0,1055,171,14,0,0,0,0,0,16,6,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1976,38,29,0,905,28,15,0,1055,9,14,0,0,0,0,0,16,1,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1976,30,29,0,905,8,15,0,1055,22,14,0,0,0,0,0,16,0,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1976,1194,40,0,905,400,18,0,1055,785,22,0,0,0,0,0,16,9,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1976,653,40,0,905,437,18,0,1055,209,22,0,0,0,0,0,16,7,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1976,53,40,0,905,34,18,0,1055,19,22,0,0,0,0,0,16,0,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1976,35,40,0,905,15,18,0,1055,20,22,0,0,0,0,0,16,0,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1976,1231,35,0,905,400,18,0,1055,822,17,0,0,0,0,0,16,9,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1976,631,35,0,905,448,18,0,1055,177,17,0,0,0,0,0,16,6,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1976,40,35,0,905,24,18,0,1055,15,17,0,0,0,0,0,16,1,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1976,38,35,0,905,14,18,0,1055,24,17,0,0,0,0,0,16,0,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1976,1255,38,0,905,411,19,0,1055,835,19,0,0,0,0,0,16,9,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1976,682,38,0,905,474,19,0,1055,201,19,0,0,0,0,0,16,7,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,1976,1254,37,0,905,415,18,0,1055,830,19,0,0,0,0,0,16,9,0,0
West Norriton 3-1,,1,0,406,406,2481,0.8,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,1976,683,37,0,905,471,18,0,1055,205,19,0,0,0,0,0,16,7,0,0
West Norriton 3-2,,1,0,407,407,1197,0.86,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1031,613,1,0,533,228,1,0,487,378,0,0,0,0,0,0,11,7,0,0
West Norriton 3-2,,1,0,407,407,1197,0.86,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1031,409,1,0,533,303,1,0,487,102,0,0,0,0,0,0,11,4,0,0
West Norriton 3-2,,1,0,407,407,1197,0.86,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1031,4,1,0,533,1,1,0,487,3,0,0,0,0,0,0,11,0,0,0
West Norriton 3-2,,1,0,407,407,1197,0.86,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1029,601,28,1,533,228,13,1,485,368,13,0,0,0,0,0,11,5,2,0
West Norriton 3-2,,1,0,407,407,1197,0.86,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1029,373,28,1,533,275,13,1,485,95,13,0,0,0,0,0,11,3,2,0
West Norriton 3-2,,1,0,407,407,1197,0.86,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1029,18,28,1,533,14,13,1,485,4,13,0,0,0,0,0,11,0,2,0
